item_group_id;ID;title;description;google_product_category;product_type;link;image_link;additional_image_link;additional_image_link2;additional_image_link3;additional_image_link4;additional_image_link5;additional_image_link6;additional_image_link7;additional_image_link8;additional_image_link9;condition;availability;price;sale_price;sale_price_effective_date;brand;mpn;gender;age_group;color;material;pattern;tax;shipping;online_only;excluded_destination;size;custom_label_0;custom_label_1;pickup_sla;gtin;tags
KBW01XI0100V0WC208;KBW01XI0100V0WC208;Hogan - Borsa Flap Hogan Trend, BEIGE - Borsette > Borse;Caratterizzata da un'H a rilievo sulla chiusura con nappina, questa raffinata borsa flap ha una tracolla indossabile anche come manico doppiato. Realizzata in pelle scamosciata, √® un modello versatile per un everyday look urban chic.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Borsette > Borse;https://www.hogan.com/it-it/p/KBW01XI0100V0WC208/;https://www.hogan.com/fashion/hoganNew/KBW01XI0100V0WC208/KBW01XI0100V0WC208-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100V0WC208/KBW01XI0100V0WC208-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100V0WC208/KBW01XI0100V0WC208-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100V0WC208/KBW01XI0100V0WC208-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100V0WC208/KBW01XI0100V0WC208-11.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01XI0100V0WC208/KBW01XI0100V0WC208-12.jpg?impolicy=hybris-white;;;;;new;in stock;520.00 EUR;;;Hogan;KBW01XI0100V0WC208;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | pelle scamosciata | suede | pelle | leather | trend | hogan trend | borsa flap donna | flap bag | shoulder bag | tracolla elegante | elegante | raffinato | contemporaneo | femminile | ufficio | meeting | evento elegante | città | medio-alta formalità | borsa flap hogan trend
KLW02JU1300TZPC208;KLW02JU1300TZPC208;Hogan - Porta Badge, BEIGE - Pelletteria;Porta badge in pelle con logo Hogan impresso e laccetto removibile.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Pelletteria;https://www.hogan.com/it-it/p/KLW02JU1300TZPC208/;https://www.hogan.com/fashion/hoganNew/KLW02JU1300TZPC208/KLW02JU1300TZPC208-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLW02JU1300TZPC208/KLW02JU1300TZPC208-04.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;170.00 EUR;;;Hogan;KLW02JU1300TZPC208;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | pelle | leather | porta badge | badge holder | card holder | accessory | funzionale | contemporaneo | raffinato | versatile | ufficio | everyday | città | viaggio | bassa formalità
KBW01TA1300UGMC414;KBW01TA1300UGMC414;Hogan - Borsa Shopping Hogan Address Media, BEIGE - Borsette > Borse;Rivisitazione ancora pi√π leggera e disinvolta della shopping bag Hogan Script, con l'indirizzo del brand in rilievo. Caratterizzata da manici pi√π sottili in pelle liscia e un ampio vano regolabile con laccetti, √® realizzata in pelle scamosciata.  Dotata di una bustina interna, √® arricchita da un pendente portachiavi e dal charm H-Fob in metallo. Perfetta per l'everyday look urbano.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Borsette > Borse;https://www.hogan.com/it-it/p/KBW01TA1300UGMC414/;https://www.hogan.com/fashion/hoganNew/KBW01TA1300UGMC414/KBW01TA1300UGMC414-12.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA1300UGMC414/KBW01TA1300UGMC414-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA1300UGMC414/KBW01TA1300UGMC414-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA1300UGMC414/KBW01TA1300UGMC414-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA1300UGMC414/KBW01TA1300UGMC414-11.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA1300UGMC414/KBW01TA1300UGMC414-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KBW01TA1300UGMC414/KBW01TA1300UGMC414-13.jpg?impolicy=hybris-white;;;;new;in stock;690.00 EUR;;;Hogan;KBW01TA1300UGMC414;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;A26;5-day;;donna | womenswear | female | beige | pelle liscia | smooth leather | pelle scamosciata | suede | metallo | metal hardware | address media | hogan address media | borsa shopping donna | tote bag | shopper | everyday bag | urbano | funzionale | versatile | contemporaneo | ufficio | viaggio | città | everyday | smart casual | borsa shopping hogan address media
HXW6980FY60UXH0SUN;HXW6980FY60UXH0SUN;Hogan - Sneakers Hogan Cool, BEIGE - Scarpe;Queste Hogan Cool abbinano una tomaia caratteristica e una nuovissima maxi suola leggera, con logo. Combinazione di raffinatezza ed elevazione, queste sneakers sono realizzate in pelle scamosciata. Dotate dell'H laterale dentellata in pelle liscia, sono completate da una confortevole soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6980FY60UXH0SUN/;https://www.hogan.com/fashion/hoganNew/HXW6980FY60UXH0SUN/HXW6980FY60UXH0SUN-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6980FY60UXH0SUN/HXW6980FY60UXH0SUN-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6980FY60UXH0SUN/HXW6980FY60UXH0SUN-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6980FY60UXH0SUN/HXW6980FY60UXH0SUN-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6980FY60UXH0SUN/HXW6980FY60UXH0SUN-10.jpg?impolicy=hybris-white;;;;;;new;in stock;450.00 EUR;;;Hogan;HXW6980FY60UXH0SUN;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | pelle liscia | smooth leather | pelle scamosciata | suede | pelle | leather | cool | hogan cool | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | casual | urbano | contemporaneo | versatile | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan cool
HZM845TK130000AAX6;HZM845TK130000AAX6;Hogan - Stringhe, BEIGE - Scarpe;Stringhe in tessuto d'ispirazione trekking, con terminali personalizzati.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HZM845TK130000AAX6/;https://www.hogan.com/fashion/hoganNew/HZM845TK130000AAX6/HZM845TK130000AAX6-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HZM845TK130000AAX6/HZM845TK130000AAX6-08.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;35.00 EUR;;;Hogan;HZM845TK130000AAX6;male;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;A26;5-day;;uomo | menswear | male | beige | stringhe scarpe | shoelaces | lacci sneakers | lace accessory | sportivo | tecnico | personalizzabile | casual | personalizzazione | tempo libero | everyday | gifting | bassa formalità | stringhe
HXM6470FY8TUHO228H;HXM6470FY8TUHO228H;Hogan - Sneakers Hogan Cool, BEIGE - Scarpe;Mix perfetto di elementi retr√≤ e linee contemporanee, le Sneakers Hogan Cool si caratterizzano per un look sobrio e raffinato. Dotata di una linguetta imbottita, la tomaia √® qui realizzata in pelle scamosciata, con un'H laterale obliqua in pelle liscia. Reinterpretazione dello storico modello H327, la suola richiama il monogramma obliquo sul battistrada. La soletta in memory foam assicura una calzata ammortizzata.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM6470FY8TUHO228H/;https://www.hogan.com/fashion/hoganNew/HXM6470FY8TUHO228H/HXM6470FY8TUHO228H-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6470FY8TUHO228H/HXM6470FY8TUHO228H-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6470FY8TUHO228H/HXM6470FY8TUHO228H-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6470FY8TUHO228H/HXM6470FY8TUHO228H-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6470FY8TUHO228H/HXM6470FY8TUHO228H-10.jpg?impolicy=hybris-white;;;;;;new;in stock;350.00 EUR;;;Hogan;HXM6470FY8TUHO228H;male;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | beige | pelle liscia | smooth leather | pelle scamosciata | suede | pelle | leather | cool | hogan cool | sneakers uomo | sneaker uomo | scarpa casual | luxury sneaker | elegante | raffinato | casual | urbano | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan cool
KSWF652908SP97C004;KSWF652908SP97C004;Hogan - Calze, BEIGE - Calze;Calze fantasmino con motivo a righe in lurex.;Abbigliamento e accessori > Accessori di abbigliamento;Calze;https://www.hogan.com/it-it/p/KSWF652908SP97C004/;https://www.hogan.com/fashion/hoganNew/KSWF652908SP97C004/KSWF652908SP97C004-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KSWF652908SP97C004/KSWF652908SP97C004-12.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;30.00 EUR;;;Hogan;KSWF652908SP97C004;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | calze donna | socks | calze corte | logo socks | casual | sportivo | essenziale | versatile | everyday | tempo libero | ufficio | viaggio | bassa formalità | calze
HXM7090GB90UHG948Q;HXM7090GB90UHG948Q;Hogan - Sneakers Hogan Interactive¬≥, BEIGE - Scarpe;Un'interpretazione contemporanea delle iconiche sneakers Hogan, in pelle scamosciata e nappa, con H laterale. Caratterizzate da una suola ultraleggera che garantisce flessibilit√†, morbidezza e ammortizzazione, sono completate da una soletta in memory foam. Un modello urbano in perfetto equilibrio tra comfort e stile.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM7090GB90UHG948Q/;https://www.hogan.com/fashion/hoganNew/HXM7090GB90UHG948Q/HXM7090GB90UHG948Q-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7090GB90UHG948Q/HXM7090GB90UHG948Q-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7090GB90UHG948Q/HXM7090GB90UHG948Q-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7090GB90UHG948Q/HXM7090GB90UHG948Q-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM7090GB90UHG948Q/HXM7090GB90UHG948Q-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXM7090GB90UHG948Q;male;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | beige | pelle scamosciata | suede | nappa | soft leather | pelle | leather | interactive³ | hogan interactive³ | sneakers uomo | sneaker uomo | scarpa casual | luxury sneaker | iconico | casual | urbano | contemporaneo | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan interactive³
HXW00N00E30CR0M024;HXW00N00E30CR0M024;Hogan - Sneakers Hogan Interactive, BEIGE - Scarpe;La Hogan Interactive √® una vera icona senza tempo, caratterizzata da un design elegante e una suola light che assicura elevazione e slancio. Dal 1997, si rinnova ad ogni collezione rimanendo l'interprete assoluta di un lusso funzionale e contemporaneo. Questa sneaker da donna in pelle scamosciata presenta un'H laterale traforata. Un raffinato modello dal mood fresco, ideale per la primavera-estate.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW00N00E30CR0M024/;https://www.hogan.com/fashion/hoganNew/HXW00N00E30CR0M024/HXW00N00E30CR0M024-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW00N00E30CR0M024/HXW00N00E30CR0M024-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW00N00E30CR0M024/HXW00N00E30CR0M024-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW00N00E30CR0M024/HXW00N00E30CR0M024-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW00N00E30CR0M024/HXW00N00E30CR0M024-10.jpg?impolicy=hybris-white;;;;;;new;in stock;390.00 EUR;;;Hogan;HXW00N00E30CR0M024;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | pelle scamosciata | suede | pelle | leather | interactive | hogan interactive | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | iconico | elegante | raffinato | casual | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan interactive
KLW02KG0102TZP9995;KLW02KG0102TZP9995;Hogan - Pendente Portachiavi, BEIGE - Pelletteria;Pendente in cordoncino e pelle con moschettone, anello portachiavi e charm H in metallo personalizzato.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Pelletteria;https://www.hogan.com/it-it/p/KLW02KG0102TZP9995/;https://www.hogan.com/fashion/hoganNew/KLW02KG0102TZP9995/KLW02KG0102TZP9995-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLW02KG0102TZP9995/KLW02KG0102TZP9995-04.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;170.00 EUR;;;Hogan;KLW02KG0102TZP9995;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | cordoncino | cord | metallo | metal hardware | pelle | leather | portachiavi | keychain charm | bag charm | accessory | distintivo | personalizzabile | contemporaneo | raffinato | everyday | gifting | città | tempo libero | bassa formalità | pendente portachiavi
KPM8052303SXUOC400;KPM8052303SXUOC400;Hogan - Pantaloni in raso bistretch, BEIGE - Abbigliamento;Pantaloni in raso elasticizzato, con pinces, piega centrale e tasche diagonali. Chiuso con zip e bottone, √® perfetto dall'ufficio al weekend grazie all'eleganza informale.;Abbigliamento e accessori > Abbigliamento;Abbigliamento;https://www.hogan.com/it-it/p/KPM8052303SXUOC400/;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOC400/KPM8052303SXUOC400-30.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOC400/KPM8052303SXUOC400-32.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOC400/KPM8052303SXUOC400-34.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOC400/KPM8052303SXUOC400-35.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOC400/KPM8052303SXUOC400-37.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KPM8052303SXUOC400/KPM8052303SXUOC400-39.jpg?impolicy=hybris-white;;;;;new;in stock;490.00 EUR;;;Hogan;KPM8052303SXUOC400;male;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | beige | raso | satin | pantaloni uomo | trousers | tailored pants | casual pants | elegante | raffinato | smart casual | versatile | ufficio | meeting | business casual | città | pantaloni in raso bistretch
KSWF652903SN05C004;KSWF652903SN05C004;Hogan - Calze, BEIGE - Calze;Calze corte da donna con motivo a righe in lurex.;Abbigliamento e accessori > Accessori di abbigliamento;Calze;https://www.hogan.com/it-it/p/KSWF652903SN05C004/;https://www.hogan.com/fashion/hoganNew/KSWF652903SN05C004/KSWF652903SN05C004-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KSWF652903SN05C004/KSWF652903SN05C004-12.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;35.00 EUR;;;Hogan;KSWF652903SN05C004;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | calze donna | socks | calze corte | logo socks | casual | sportivo | essenziale | versatile | everyday | tempo libero | ufficio | viaggio | bassa formalità | calze
HZW37700110000AAY8;HZW37700110000AAY8;Hogan - Stringhe, BEIGE - Scarpe;Stringhe tubolari in tessuto d'ispirazione trekking, con terminali personalizzati.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HZW37700110000AAY8/;https://www.hogan.com/fashion/hoganNew/HZW37700110000AAY8/HZW37700110000AAY8-01.jpg?impolicy=hybris-white;;;;;;;;;;new;in stock;25.00 EUR;;;Hogan;HZW37700110000AAY8;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | stringhe scarpe | shoelaces | lacci sneakers | lace accessory | sportivo | tecnico | personalizzabile | casual | personalizzazione | tempo libero | everyday | gifting | bassa formalità | stringhe
HXW5650GE80V4R0SAH;HXW5650GE80V4R0SAH;Hogan - Sneakers Hogan Olympia-Z, BEIGE - Scarpe;Reinterpretazione dell'iconico modello Hogan Olympia, le sneakers Hogan Olympia-Z hanno una suola in gomma dal look fresco e dinamico. Questo modello √® realizzato in pelle scamosciata e tessuto, con H laterale che gira intorno al tallone. Leggero e versatile, con una soletta in memory foam, aggiunge stile a ogni outfit casual.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW5650GE80V4R0SAH/;https://www.hogan.com/fashion/hoganNew/HXW5650GE80V4R0SAH/HXW5650GE80V4R0SAH-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80V4R0SAH/HXW5650GE80V4R0SAH-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80V4R0SAH/HXW5650GE80V4R0SAH-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80V4R0SAH/HXW5650GE80V4R0SAH-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80V4R0SAH/HXW5650GE80V4R0SAH-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXW5650GE80V4R0SAH;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | pelle scamosciata | suede | pelle | leather | olympia-z | hogan olympia-z | olympia z | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | iconico | casual | urbano | contemporaneo | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan olympia-z
KLW02LG0100CR0C209;KLW02LG0100CR0C209;Hogan - Pendente, BEIGE - Pelletteria;Pendente in pelle scamosciata con frange a spirale, moschettone e charm H in metallo personalizzato.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Pelletteria;https://www.hogan.com/it-it/p/KLW02LG0100CR0C209/;https://www.hogan.com/fashion/hoganNew/KLW02LG0100CR0C209/KLW02LG0100CR0C209-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLW02LG0100CR0C209/KLW02LG0100CR0C209-04.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;220.00 EUR;;;Hogan;KLW02LG0100CR0C209;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | pelle scamosciata | suede | metallo | metal hardware | pelle | leather | charm scarpe | lace charm | accessorio sneakers | shoe accessory | distintivo | personalizzabile | contemporaneo | creativo | personalizzazione | tempo libero | everyday | gifting | bassa formalità | pendente
KSMF3522410YDLC008;KSMF3522410YDLC008;Hogan - Cappello da Baseball, BEIGE - Calze;Il cappello da baseball realizzato in gabardine di cotone water repellent aggiunge un tocco di stile a qualsiasi outfit. Caratterizzato da un cinturino sul retro regolabile, presenta l'etichetta Hogan sul lato.;Abbigliamento e accessori > Accessori di abbigliamento;Calze;https://www.hogan.com/it-it/p/KSMF3522410YDLC008/;https://www.hogan.com/fashion/hoganNew/KSMF3522410YDLC008/KSMF3522410YDLC008-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KSMF3522410YDLC008/KSMF3522410YDLC008-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KSMF3522410YDLC008/KSMF3522410YDLC008-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KSMF3522410YDLC008/KSMF3522410YDLC008-12.jpg?impolicy=hybris-white;;;;;;;new;in stock;180.00 EUR;;;Hogan;KSMF3522410YDLC008;male;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | beige | cotone | cotton | pelle | leather | calze uomo | socks | calze corte | logo socks | casual | sportivo | essenziale | versatile | everyday | tempo libero | ufficio | viaggio | bassa formalità | cappello da baseball
HXW6470FY70UWZ0SUN;HXW6470FY70UWZ0SUN;Hogan - Sabot Hogan Cool, BEIGE - Scarpe;Mix perfetto di elementi r√©tro e linee contemporanee, il modello Hogan Cool √® qui proposto in versione sabot. Dotata di una linguetta imbottita, la tomaia √® realizzata in pelle scamosciata, con un'H laterale dentellata in pelle liscia. La suola richiama il monogramma obliquo sul battistrada, mentre la soletta in memory foam assicura una calzata ammortizzata.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6470FY70UWZ0SUN/;https://www.hogan.com/fashion/hoganNew/HXW6470FY70UWZ0SUN/HXW6470FY70UWZ0SUN-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FY70UWZ0SUN/HXW6470FY70UWZ0SUN-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FY70UWZ0SUN/HXW6470FY70UWZ0SUN-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FY70UWZ0SUN/HXW6470FY70UWZ0SUN-10.jpg?impolicy=hybris-white;;;;;;;new;in stock;320.00 EUR;;;Hogan;HXW6470FY70UWZ0SUN;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | pelle liscia | smooth leather | pelle scamosciata | suede | pelle | leather | cool | hogan cool | sabot donna | mules | slip-on shoes | summer shoes | vintage | estivo | rilassato | contemporaneo | vacanza | tempo libero | weekend | città | smart casual | sabot hogan cool
HXW6470FB60PJQ0ESK;HXW6470FB60PJQ0ESK;Hogan - Sneakers Hogan Cool, BEIGE - Scarpe;Mix perfetto di elementi retr√≤ e linee contemporanee, le Sneakers Hogan Cool si caratterizzano per un look sobrio e raffinato. Dotata di una linguetta imbottita, la tomaia √® qui realizzata in pelle scamosciata, con un'H laterale dentellata in nappa. Reinterpretazione dello storico modello H327, la suola color ambra richiama il monogramma obliquo sul battistrada. La soletta in memory foam assicura una calzata ammortizzata.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6470FB60PJQ0ESK/;https://www.hogan.com/fashion/hoganNew/HXW6470FB60PJQ0ESK/HXW6470FB60PJQ0ESK-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FB60PJQ0ESK/HXW6470FB60PJQ0ESK-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FB60PJQ0ESK/HXW6470FB60PJQ0ESK-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FB60PJQ0ESK/HXW6470FB60PJQ0ESK-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FB60PJQ0ESK/HXW6470FB60PJQ0ESK-10.jpg?impolicy=hybris-white;;;;;;new;in stock;350.00 EUR;;;Hogan;HXW6470FB60PJQ0ESK;female;adult;BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | pelle scamosciata | suede | nappa | soft leather | pelle | leather | cool | hogan cool | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | elegante | raffinato | casual | urbano | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan cool
